"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"fell" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"felon" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"felony" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"female" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"ferocity" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fewest" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"fide" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"fifteenth" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"fifty" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"fight" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"final" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"finally" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"finding" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"finger" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fining" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fires" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fitted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fix" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"flagrancy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"flagrant" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"flies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"flog" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flourish" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flowed" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foiled" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"followed" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"follows" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"folly" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"fomented" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"forbearance" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"forced" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"forcibly" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forcing" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"forfeited" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"formally" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"formidable" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forming" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"forms" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"forth" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"fortnight^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fortunately" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forty-shilling" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"founded" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"freedom" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"frequency" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"friend" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"friendless" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frivolous" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"fruits" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"frustration" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"fulfil" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"fulfilled" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fulfilling" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"fulfillment" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"fulfilment" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"fuller" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"fulmen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"fundamental" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"gang" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"garter" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"generation" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"generous" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"gentlemen" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"gentlemen^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"gentleness" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"getting" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"ghastly" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"gives" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"glad" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"glaring" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"govern" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"governed" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"governing" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gradation" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"granted" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"grasp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"graves" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"grievance" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"grossly" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"grow" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"growing" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"grown-up" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"guard" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"guardians" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"guarding" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"guided" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"habitually" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"half" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"halts" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"hamilton" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"handkerchief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"hanging" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"hapless" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"happily" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"happy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"harder" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"hardship" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"harm" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"harmless" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"health" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"healthier" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"healthy" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hears" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"heartily" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heartlessness" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"help" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"hereafter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"hers" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"hesitate" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hester" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"hewing" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"hideous" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"highly" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"highway" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"hitherto" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"holding" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"holes" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"holiday" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"homicide" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"hooper" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hopelessly" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"horrid" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"horrors" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"hospital" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"hospitals" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"hot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"hounslow" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"hour" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"hours" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"houses" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"humbler" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"hundred" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"hung" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"hunts" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"hypotheses" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"ideas" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ill-judged" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"ill-treatment" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"ill-treats" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"ill-use" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"ill-using" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"illegalising" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"illtreat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"illtreatment" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"illustrates" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"illustration" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"imagination" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"imbecility" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"imbued" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"immeasurable" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"immediately" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"immense" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"imminent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"immunity" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"impartial" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"impartially" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"imperfection" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"impliedly" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"implying" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"import" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"impossibility" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"impressively" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"imprisoned" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"imprisoning" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"improved" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imputation" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"imputed" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"inadequacy" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"inadequate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"inanimate" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"inappropriate" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"incapable" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"incapacity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"inches" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"included" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"incompetence" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"inconceivable" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"incorporate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"increase" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"increasingly" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"inculcating" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"incumbrances" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"incurred" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"incurring" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"incurs" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"indeed" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"indescribably" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"index" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"indications" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"indict" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"indicted" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"indictment" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"indignity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"individual" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"induced" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"inducing" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"indulged" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"industry" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"inevitable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"infallible" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"infancy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"infants" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"infer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"infinitely" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"influence" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inform" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"information" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"infuriated" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"infuse" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ingenuity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"inhabitant" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inhabitants" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inherent" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"iniquitous" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"injured" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"injuring" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inmate" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"innocent" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"inquiry" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"insecure" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"inseparable" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"insist" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"insisted" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"instant" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instantaneous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"instructive" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"insufficient" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"insult" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"insulting" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"integrity" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"integuments" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"intellect" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"intelligent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"intending" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"intends" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"interested" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"interfere" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"interfered" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interference" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"interfering" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"intermission" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"intervention" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"intestate" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"intimates" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"intoxication" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"introduction" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"invoked" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"invoking" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"involves" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"iota" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"irascibility" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irrational" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"irreclaimably" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"irrevocably" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"irritable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"jails" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"jealous" 0 0 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"jelly" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"jest" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"john" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"johnson" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"journal" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"journalists" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"journeyman" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"judiciously" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"jurisprudence" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"jurymen" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"kent-road" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"kicked" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"kindly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"kings" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kissed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"kitchen" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"knew" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"knocks" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"labours" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"laceration" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"laid" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"lamentably" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"lasting" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"latest" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"lay" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"learn" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"learned" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"leather" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leaves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"legally" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"legislatorial" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"legitimate" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"leniency" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"leniently" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"liberate" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"licence" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"licensed" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"lie" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lieut" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"lightest" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"likewise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"limit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"limitation" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"lingering" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
